,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
70236,5610,1,8610000US43319,323307,43,2017,43319
70242,56,1,8610000US43320,1557,13,2017,43320
70244,8,1,8610000US43321,126,4,2017,43321
70246,44,1,8610000US43322,1576,7,2017,43322
70249,29,1,8610000US43323,925,9,2017,43323
70252,297,1,8610000US43324,11377,46,2017,43324
70257,85,1,8610000US43325,3412,7,2017,43325
70259,3573,1,8610000US43326,125287,264,2017,43326
70267,333,1,8610000US43314,14782,29,2017,43314
70269,22,1,8610000US43330,854,4,2017,43330
70270,394,1,8610000US43331,9400,46,2017,43331
70273,76,1,8610000US43333,3226,7,2017,43333
70274,82,1,8610000US43332,2345,18,2017,43332
70278,671,1,8610000US43334,19228,65,2017,43334
70282,1786,1,8610000US43338,48035,186,2017,43338
70283,15,1,8610000US43336,243,3,2017,43336
70291,121,1,8610000US43340,1810,13,2017,43340
70294,15,1,8610000US43341,503,6,2017,43341
70296,647,1,8610000US43342,12573,38,2017,43342
70299,36,1,8610000US43343,1313,9,2017,43343
70302,312,1,8610000US43344,11699,59,2017,43344
70306,11,1,8610000US43345,72,3,2017,43345
70307,62,1,8610000US43347,1959,12,2017,43347
70310,1537,1,8610000US43348,90568,52,2017,43348
70315,5586,1,8610000US43351,222637,327,2017,43351
70323,208,1,8610000US43356,7317,29,2017,43356
70330,837,1,8610000US43357,25977,84,2017,43357
70334,99,1,8610000US43358,3649,24,2017,43358
70338,34,1,8610000US43359,1195,7,2017,43359
70340,141,1,8610000US43360,2985,15,2017,43360
70343,13686,1,8610000US43402,473966,729,2017,43402
70351,988,1,8610000US43403,8047,22,2017,43403
70355,133,1,8610000US43406,4979,19,2017,43406
70358,61,1,8610000US43407,1968,7,2017,43407
70361,6591,1,8610000US43410,268761,189,2017,43410
70367,224,1,8610000US43412,8188,46,2017,43412
70371,148,1,8610000US43413,8082,18,2017,43413
70376,904,1,8610000US43416,56593,49,2017,43416
70378,12822,1,8610000US43420,475245,820,2017,43420
70389,1257,1,8610000US43430,38254,93,2017,43430
70394,71,1,8610000US43432,2433,17,2017,43432
70398,802,1,8610000US43431,21244,80,2017,43431
70404,98,1,8610000US43435,2164,17,2017,43435
70406,55,1,8610000US43438,3474,26,2017,43438
70408,713,1,8610000US43440,29351,142,2017,43440
70415,56,1,8610000US43442,3383,10,2017,43442
70417,803,1,8610000US43443,29549,25,2017,43443
70420,92,1,8610000US43445,2952,20,2017,43445
70424,14,1,8610000US43446,1016,9,2017,43446
70426,764,1,8610000US43447,33548,68,2017,43447
70432,1881,1,8610000US43449,104045,133,2017,43449
70438,536,1,8610000US43450,15428,62,2017,43450
70442,4282,1,8610000US43452,144938,457,2017,43452
70443,185,1,8610000US43451,11361,18,2017,43451
70450,184,1,8610000US43456,21035,93,2017,43456
70453,92,1,8610000US43457,2293,14,2017,43457
70456,2976,1,8610000US43460,101369,143,2017,43460
70466,15,1,8610000US43462,549,6,2017,43462
70468,94,1,8610000US43463,4340,11,2017,43463
70471,83,1,8610000US43464,4087,12,2017,43464
70473,2929,1,8610000US43465,225464,80,2017,43465
70481,217,1,8610000US43466,8841,33,2017,43466
70485,610,1,8610000US43469,26202,58,2017,43469
70489,36,1,8610000US43501,1311,7,2017,43501
70491,6848,1,8610000US43502,284599,239,2017,43502
70498,7542,1,8610000US43506,291638,399,2017,43506
70503,115,1,8610000US43504,4391,13,2017,43504
70509,11521,1,8610000US43512,502931,641,2017,43512
70510,98,1,8610000US43511,3856,14,2017,43511
70521,1841,1,8610000US43515,111559,142,2017,43515
70527,356,1,8610000US43516,8932,47,2017,43516
70532,1275,1,8610000US43517,41563,71,2017,43517
70538,299,1,8610000US43518,9763,32,2017,43518
70541,5,1,8610000US43520,131,3,2017,43520
70544,422,1,8610000US43521,24496,43,2017,43521
70548,414,1,8610000US43522,14106,60,2017,43522
70554,86,1,8610000US43525,1841,8,2017,43525
70556,1468,1,8610000US43526,62693,113,2017,43526
70563,349,1,8610000US43527,9928,32,2017,43527
70567,12686,1,8610000US43528,518674,581,2017,43528
70575,6,1,8610000US43529,35,4,2017,43529
70578,404,1,8610000US43532,13539,65,2017,43532
70583,185,1,8610000US43533,6554,36,2017,43533
70587,137,1,8610000US43534,5749,19,2017,43534
70590,173,1,8610000US43535,5873,12,2017,43535
70593,25806,1,8610000US43537,1285429,1030,2017,43537
70603,24,1,8610000US43523,61,4,2017,43523
70604,115,1,8610000US43524,3875,16,2017,43524
70606,323,1,8610000US43540,20191,22,2017,43540
70609,551,1,8610000US43542,16957,72,2017,43542
70614,2908,1,8610000US43543,117561,134,2017,43543
70619,6328,1,8610000US43545,276603,336,2017,43545
70626,169,1,8610000US43549,4010,17,2017,43549
70628,31,1,8610000US43547,1888,9,2017,43547
70630,67,1,8610000US43548,2814,9,2017,43548
70633,21824,1,8610000US43551,1021630,1082,2017,43551
70642,149,1,8610000US43553,3811,19,2017,43553
70643,49,1,8610000US43552,2826,8,2017,43552
70650,1853,1,8610000US43554,64672,59,2017,43554
70656,110,1,8610000US43556,3533,24,2017,43556
70657,564,1,8610000US43555,24835,17,2017,43555
70662,645,1,8610000US43557,18168,53,2017,43557
70668,2540,1,8610000US43558,103274,246,2017,43558
70673,12527,1,8610000US43560,504819,775,2017,43560
70679,17,1,8610000US43565,288,5,2017,43565
70681,2543,1,8610000US43566,109870,149,2017,43566
70691,5417,1,8610000US43567,201427,331,2017,43567
70697,231,1,8610000US43569,9038,24,2017,43569
70700,1160,1,8610000US43570,38857,60,2017,43570
70705,1277,1,8610000US43571,52381,112,2017,43571
70712,18472,1,8610000US43604,906270,735,2017,43604
70721,4685,1,8610000US43605,183422,218,2017,43605
70728,13031,1,8610000US43606,606583,642,2017,43606
70735,5560,1,8610000US43607,230961,282,2017,43607
70742,9409,1,8610000US43608,593457,175,2017,43608
70748,2995,1,8610000US43609,86912,211,2017,43609
70754,425,1,8610000US43610,12470,38,2017,43610
70758,4230,1,8610000US43611,178864,204,2017,43611
70767,15429,1,8610000US43612,795674,722,2017,43612
70775,4040,1,8610000US43613,106985,394,2017,43613
70782,9577,1,8610000US43614,326709,463,2017,43614
70789,13559,1,8610000US43615,597950,834,2017,43615
70797,9097,1,8610000US43616,439209,450,2017,43616
70805,5185,1,8610000US43617,246736,378,2017,43617
70813,6887,1,8610000US43619,306509,223,2017,43619
70820,897,1,8610000US43620,27771,52,2017,43620
70825,14810,1,8610000US43623,515599,903,2017,43623
70832,125,1,8610000US43697,4513,11,2017,43697
70837,25633,1,8610000US43701,1021464,1350,2017,43701
70845,256,1,8610000US43702,14199,35,2017,43702
70850,128,1,8610000US43635,3692,5,2017,43635
70854,1642,1,8610000US43713,47973,169,2017,43713
70862,732,1,8610000US43718,25028,59,2017,43718
70863,45,1,8610000US43717,1100,7,2017,43717
70870,262,1,8610000US43719,10383,32,2017,43719
70874,19,1,8610000US43720,287,3,2017,43720
70875,43,1,8610000US43722,706,5,2017,43722
70877,1459,1,8610000US43723,54280,83,2017,43723
70883,1466,1,8610000US43724,38396,151,2017,43724
70890,11038,1,8610000US43725,388478,624,2017,43725
70897,9,1,8610000US43727,654,7,2017,43727
70899,24,1,8610000US43728,1247,5,2017,43728
70904,446,1,8610000US43731,14502,49,2017,43731
70908,71,1,8610000US43732,4497,9,2017,43732
70910,459,1,8610000US43733,37465,5,2017,43733
70911,145,1,8610000US43734,2550,26,2017,43734
70917,68,1,8610000US43739,2578,18,2017,43739
70919,47,1,8610000US43746,1425,16,2017,43746
70921,59,1,8610000US43747,4175,11,2017,43747
70923,141,1,8610000US43748,3067,27,2017,43748
70928,69,1,8610000US43749,1503,18,2017,43749
70930,124,1,8610000US43754,7073,17,2017,43754
70933,116,1,8610000US43755,2618,15,2017,43755
70936,1889,1,8610000US43756,62905,98,2017,43756
70944,238,1,8610000US43758,8739,32,2017,43758
70948,141,1,8610000US43759,6906,11,2017,43759
70950,51,1,8610000US43760,2009,12,2017,43760
70952,1060,1,8610000US43762,42645,74,2017,43762
70958,1955,1,8610000US43764,65500,173,2017,43764
70964,19,1,8610000US43766,416,7,2017,43766
70966,199,1,8610000US43767,8616,29,2017,43767
70969,78,1,8610000US43768,2838,9,2017,43768
70971,25,1,8610000US43771,1431,9,2017,43771
70973,80,1,8610000US43772,2018,19,2017,43772
70977,139,1,8610000US43773,5762,35,2017,43773
70980,198,1,8610000US43777,5745,23,2017,43777
70984,69,1,8610000US43778,1401,13,2017,43778
70986,43,1,8610000US43779,1065,11,2017,43779
70989,129,1,8610000US43780,6490,23,2017,43780
70991,52,1,8610000US43782,972,6,2017,43782
70994,309,1,8610000US43783,10620,49,2017,43783
70998,58,1,8610000US43787,963,13,2017,43787
71001,83,1,8610000US43788,4288,6,2017,43788
71003,1061,1,8610000US43793,23491,130,2017,43793
71010,26,1,8610000US43802,939,12,2017,43802
71013,735,1,8610000US43804,25476,87,2017,43804
71018,55,1,8610000US43811,4084,8,2017,43811
71020,6878,1,8610000US43812,238387,439,2017,43812
71027,292,1,8610000US43821,14056,51,2017,43821
71032,333,1,8610000US43822,9481,48,2017,43822
71034,303,1,8610000US43824,9035,48,2017,43824
71038,420,1,8610000US43830,15502,66,2017,43830
71046,1555,1,8610000US43832,62097,118,2017,43832
71052,56,1,8610000US43840,1360,14,2017,43840
71053,176,1,8610000US43837,5125,16,2017,43837
71059,28,1,8610000US43842,781,5,2017,43842
71060,124,1,8610000US43843,3473,11,2017,43843
71062,204,1,8610000US43844,4707,30,2017,43844
71066,688,1,8610000US43845,18471,69,2017,43845
71073,150,1,8610000US43901,3744,20,2017,43901
71075,183,1,8610000US43903,7746,15,2017,43903
71078,16,1,8610000US43905,530,3,2017,43905
71079,1709,1,8610000US43906,61844,143,2017,43906
71086,1585,1,8610000US43907,73489,134,2017,43907
71092,202,1,8610000US43908,10820,13,2017,43908
71094,219,1,8610000US43910,5201,32,2017,43910
71098,1971,1,8610000US43912,58465,151,2017,43912
71105,607,1,8610000US43913,43607,21,2017,43913
71109,104,1,8610000US43915,4275,19,2017,43915
71111,59,1,8610000US43916,4022,6,2017,43916
71112,197,1,8610000US43917,6851,33,2017,43917
71117,6098,1,8610000US43920,196291,456,2017,43920
71124,50,1,8610000US43925,989,12,2017,43925
71126,11,1,8610000US43927,105,3,2017,43927
71127,20,1,8610000US43930,460,10,2017,43930
71129,57,1,8610000US43931,2690,7,2017,43931
71131,30,1,8610000US43932,1569,12,2017,43932
71133,32,1,8610000US43933,2209,6,2017,43933
71135,23,1,8610000US43934,475,6,2017,43934
71137,2039,1,8610000US43935,84786,139,2017,43935
71143,366,1,8610000US43938,17603,54,2017,43938
71148,38,1,8610000US43939,976,7,2017,43939
71150,18,1,8610000US43940,381,6,2017,43940
71152,207,1,8610000US43942,14132,34,2017,43942
71155,269,1,8610000US43943,7856,28,2017,43943
71160,183,1,8610000US43944,5885,32,2017,43944
71163,119,1,8610000US43945,3686,20,2017,43945
71167,165,1,8610000US43946,7405,29,2017,43946
71170,8993,1,8610000US43950,306393,547,2017,43950
71171,584,1,8610000US43947,21461,61,2017,43947
71176,68,1,8610000US43948,1040,10,2017,43948
71185,10,1,8610000US43951,118,4,2017,43951
71187,10640,1,8610000US43952,362115,550,2017,43952
71194,2827,1,8610000US43953,86801,265,2017,43953
71203,113,1,8610000US43963,2764,21,2017,43963
71206,1673,1,8610000US43964,83563,112,2017,43964
71213,430,1,8610000US43968,10570,64,2017,43968
71218,199,1,8610000US43973,6952,30,2017,43973
71219,132,1,8610000US43971,5886,13,2017,43971
71228,354,1,8610000US43976,15676,25,2017,43976
71232,183,1,8610000US43977,4863,30,2017,43977
71235,8,1,8610000US43981,60,4,2017,43981
71237,12,1,8610000US43983,215,5,2017,43983
71239,227,1,8610000US43986,10080,24,2017,43986
71244,161,1,8610000US43988,4278,32,2017,43988
71247,6572,1,8610000US44001,207410,449,2017,44001
71255,799,1,8610000US44003,24995,95,2017,44003
71260,11278,1,8610000US44004,437241,688,2017,44004
71268,342,1,8610000US44005,18710,15,2017,44005
71270,986,1,8610000US44010,31483,58,2017,44010
71275,13244,1,8610000US44011,595267,656,2017,44011
71283,6832,1,8610000US44012,388735,454,2017,44012
71290,7909,1,8610000US44017,500805,415,2017,44017
71296,1523,1,8610000US44021,68189,162,2017,44021
71302,4534,1,8610000US44022,201038,578,2017,44022
71310,5438,1,8610000US44023,257539,616,2017,44023
71317,8319,1,8610000US44024,330526,694,2017,44024
71324,2195,1,8610000US44026,74990,394,2017,44026
71329,1550,1,8610000US44028,64772,242,2017,44028
71335,3051,1,8610000US44030,91648,205,2017,44030
71342,88,1,8610000US44032,3056,22,2017,44032
71346,22940,1,8610000US44035,1003296,1362,2017,44035
71354,357,1,8610000US44036,15109,21,2017,44036
71357,5408,1,8610000US44039,200910,484,2017,44039
71364,814,1,8610000US44040,31863,79,2017,44040
71369,4097,1,8610000US44041,129112,307,2017,44041
71376,1643,1,8610000US44044,67770,221,2017,44044
71381,359,1,8610000US44045,15686,20,2017,44045
71385,283,1,8610000US44046,8142,27,2017,44046
71388,1707,1,8610000US44047,63620,205,2017,44047
71396,306,1,8610000US44048,6277,40,2017,44048
71400,14,1,8610000US44049,221,3,2017,44049
71401,1136,1,8610000US44050,49656,99,2017,44050
71407,3395,1,8610000US44052,112270,311,2017,44052
71412,5987,1,8610000US44053,267221,362,2017,44053
71421,2315,1,8610000US44054,88585,170,2017,44054
71427,2695,1,8610000US44055,119274,184,2017,44055
71433,7112,1,8610000US44056,311357,393,2017,44056
71440,3598,1,8610000US44057,100243,352,2017,44057
71446,35583,1,8610000US44060,1643426,2046,2017,44060
71456,10,1,8610000US44061,240,6,2017,44061
71458,6456,1,8610000US44062,234300,296,2017,44062
71464,221,1,8610000US44064,7324,41,2017,44064
71468,1971,1,8610000US44065,89484,171,2017,44065
71475,5292,1,8610000US44067,165556,446,2017,44067
71481,476,1,8610000US44068,20711,25,2017,44068
71485,15247,1,8610000US44070,633375,934,2017,44070
71493,393,1,8610000US44072,19976,104,2017,44072
71498,5770,1,8610000US44074,183218,269,2017,44074
71504,1162,1,8610000US44076,42579,96,2017,44076
71509,12981,1,8610000US44077,608357,1148,2017,44077
71517,127,1,8610000US44080,3119,10,2017,44080
71519,1892,1,8610000US44081,121614,145,2017,44081
71524,76,1,8610000US44082,3277,19,2017,44082
71527,441,1,8610000US44084,15171,45,2017,44084
71532,245,1,8610000US44085,4985,38,2017,44085
71535,153,1,8610000US44086,7128,42,2017,44086
71538,19974,1,8610000US44087,1130709,789,2017,44087
71548,2330,1,8610000US44089,65851,293,2017,44089
71554,2782,1,8610000US44090,108764,201,2017,44090
71561,7964,1,8610000US44092,514503,424,2017,44092
71568,117,1,8610000US44093,3286,13,2017,44093
71570,18402,1,8610000US44094,765538,1301,2017,44094
71579,5597,1,8610000US44095,210406,599,2017,44095
71587,79,1,8610000US44099,2387,27,2017,44099
71591,133,1,8610000US44101,6518,22,2017,44101
71595,7609,1,8610000US44102,286572,606,2017,44102
71601,9774,1,8610000US44103,479638,509,2017,44103
71608,3350,1,8610000US44104,139758,212,2017,44104
71615,9919,1,8610000US44105,676867,443,2017,44105
71623,35117,1,8610000US44106,2042396,489,2017,44106
71633,10609,1,8610000US44107,371345,961,2017,44107
71640,1680,1,8610000US44108,56608,168,2017,44108
71645,14971,1,8610000US44109,773157,603,2017,44109
71653,3707,1,8610000US44110,171872,258,2017,44110
71659,12557,1,8610000US44111,584397,713,2017,44111
71664,3721,1,8610000US44112,87959,242,2017,44112
71673,20184,1,8610000US44113,1094899,1223,2017,44113
71681,39668,1,8610000US44114,3471610,1502,2017,44114
71691,23857,1,8610000US44115,1527478,749,2017,44115
71702,7838,1,8610000US44116,300915,781,2017,44116
71709,6993,1,8610000US44117,398889,215,2017,44117
71717,9329,1,8610000US44118,251157,731,2017,44118
71724,3494,1,8610000US44119,139689,205,2017,44119
71731,4779,1,8610000US44120,130207,441,2017,44120
71738,5268,1,8610000US44121,177304,474,2017,44121
71745,37008,1,8610000US44122,2178266,1923,2017,44122
71754,1437,1,8610000US44123,32975,172,2017,44123
71760,22658,1,8610000US44124,1429503,1255,2017,44124
71768,19174,1,8610000US44125,1059166,783,2017,44125
71776,3390,1,8610000US44126,112535,363,2017,44126
71783,1716,1,8610000US44127,82366,133,2017,44127
71789,13672,1,8610000US44128,705319,687,2017,44128
71796,10483,1,8610000US44129,336157,637,2017,44129
71802,30628,1,8610000US44130,1293940,1439,2017,44130
71814,30376,1,8610000US44131,1647988,1327,2017,44131
71822,3168,1,8610000US44132,122465,249,2017,44132
71825,6518,1,8610000US44133,273915,772,2017,44133
71832,7551,1,8610000US44134,221272,603,2017,44134
71843,16361,1,8610000US44135,810517,583,2017,44135
71852,15307,1,8610000US44136,570322,920,2017,44136
71859,4323,1,8610000US44137,137765,336,2017,44137
71866,2614,1,8610000US44138,111386,263,2017,44138
71873,27987,1,8610000US44139,1644682,1126,2017,44139
71883,1593,1,8610000US44140,52836,239,2017,44140
71888,9098,1,8610000US44141,608615,490,2017,44141
71896,9994,1,8610000US44142,517172,400,2017,44142
71904,21574,1,8610000US44143,1480633,784,2017,44143
71912,9411,1,8610000US44144,427866,339,2017,44144
71920,33897,1,8610000US44145,1608783,1553,2017,44145
71929,19065,1,8610000US44146,917369,973,2017,44146
71936,6015,1,8610000US44147,294525,506,2017,44147
71944,6462,1,8610000US44149,339547,369,2017,44149
71951,127,1,8610000US44181,3862,6,2017,44181
71960,155,1,8610000US44199,6839,19,2017,44199
71964,178,1,8610000US44201,5027,61,2017,44201
71967,8754,1,8610000US44202,380462,489,2017,44202
71974,12479,1,8610000US44203,579203,775,2017,44203
71981,485,1,8610000US44210,17714,30,2017,44210
71986,9393,1,8610000US44212,342770,760,2017,44212
71993,908,1,8610000US44214,18659,75,2017,44214
71999,107,1,8610000US44215,3475,21,2017,44215
72003,658,1,8610000US44216,25412,114,2017,44216
72009,530,1,8610000US44217,15578,54,2017,44217
72013,9014,1,8610000US44221,258119,588,2017,44221
72019,138,1,8610000US44222,5553,8,2017,44222
72021,10272,1,8610000US44223,410635,461,2017,44223
72029,13243,1,8610000US44224,522486,857,2017,44224
72037,808,1,8610000US44230,26143,108,2017,44230
72043,1068,1,8610000US44231,30401,138,2017,44231
72048,235,1,8610000US44232,10122,16,2017,44232
72051,1557,1,8610000US44233,81958,217,2017,44233
72057,1656,1,8610000US44234,77344,52,2017,44234
72062,18,1,8610000US44235,923,5,2017,44235
72064,12997,1,8610000US44236,646035,876,2017,44236
72075,12634,1,8610000US44240,480692,856,2017,44240
72083,9462,1,8610000US44241,401045,407,2017,44241
72092,161,1,8610000US44242,3292,9,2017,44242
72094,94,1,8610000US44250,2435,11,2017,44250
72100,280,1,8610000US44253,10735,65,2017,44253
72103,1011,1,8610000US44254,37292,87,2017,44254
72109,1752,1,8610000US44255,65578,169,2017,44255
72113,23387,1,8610000US44256,900589,1626,2017,44256
72122,422,1,8610000US44258,33623,13,2017,44258
72125,3405,1,8610000US44260,146329,195,2017,44260
72132,799,1,8610000US44262,48082,89,2017,44262
72135,1586,1,8610000US44264,55257,104,2017,44264
72142,869,1,8610000US44265,44456,24,2017,44265
72146,8510,1,8610000US44266,305694,579,2017,44266
72152,1568,1,8610000US44270,64641,129,2017,44270
72163,811,1,8610000US44272,24034,100,2017,44272
72169,1697,1,8610000US44273,65380,158,2017,44273
72176,1110,1,8610000US44274,59724,33,2017,44274
72183,237,1,8610000US44275,10643,48,2017,44275
72186,155,1,8610000US44276,4395,31,2017,44276
72189,6988,1,8610000US44278,289142,461,2017,44278
72197,4052,1,8610000US44280,221961,205,2017,44280
72203,9615,1,8610000US44281,344966,640,2017,44281
72210,59,1,8610000US44282,3169,7,2017,44282
72212,6827,1,8610000US44286,446005,286,2017,44286
72220,824,1,8610000US44287,33189,91,2017,44287
72224,304,1,8610000US44288,14101,42,2017,44288
72228,2506,1,8610000US44301,127935,184,2017,44301
72235,1217,1,8610000US44302,61349,77,2017,44302
72242,2961,1,8610000US44303,102251,189,2017,44303
72249,2861,1,8610000US44304,136425,164,2017,44304
72255,4837,1,8610000US44305,200224,290,2017,44305
72262,8772,1,8610000US44306,436690,392,2017,44306
72271,7053,1,8610000US44307,449738,106,2017,44307
72275,11042,1,8610000US44308,739652,365,2017,44308
72283,4828,1,8610000US44309,247539,16,2017,44309
72286,9355,1,8610000US44310,445465,552,2017,44310
72294,6533,1,8610000US44311,372377,289,2017,44311
