,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,Unnamed: 0,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
2986,12189,7952,52363,17563,1064.6,Watervliet,NY,New York,42.736259999999994,-73.71765,17626,2896,1,8610000US12189,126604,275,2017,12189
2987,12192,709,83533,1954,38.7,West Coxsackie,NY,New York,42.4029,-73.82828,17634,1128,1,8610000US12192,54037,65,2017,12192
2988,12193,725,77396,1828,20.0,Westerlo,NY,New York,42.51571,-74.04495,17639,230,1,8610000US12193,15107,31,2017,12193
2989,12195,92,19359,121,30.4,West Lebanon,NY,New York,42.48663,-73.47102,17642,45,1,8610000US12195,2975,8,2017,12195
2990,12196,1211,91699,3371,132.4,West Sand Lake,NY,New York,42.63163,-73.61695999999999,17645,553,1,8610000US12196,20058,57,2017,12196
2991,12197,886,45488,2023,12.9,Worcester,NY,New York,42.61136,-74.72774,17650,203,1,8610000US12197,7535,33,2017,12197
2992,12198,2976,82864,7772,232.9,Wynantskill,NY,New York,42.67673,-73.63404,17653,1072,1,8610000US12198,31872,107,2017,12198
2993,12202,4172,28857,9624,1817.3,Albany,NY,New York,42.633790000000005,-73.76323000000001,17657,2997,1,8610000US12202,141693,174,2017,12202
2994,12203,13576,55817,31251,1013.7,Albany,NY,New York,42.68108,-73.84824,17668,18822,1,8610000US12203,968921,971,2017,12203
2995,12204,3666,50721,7628,697.7,Albany,NY,New York,42.68802,-73.72851999999999,17676,7507,1,8610000US12204,408601,294,2017,12204
2996,12205,11158,64107,27212,658.3,Albany,NY,New York,42.71895,-73.82935,17683,35254,1,8610000US12205,1436036,1826,2017,12205
2997,12206,6147,31812,15944,2979.2,Albany,NY,New York,42.67453,-73.78275,17691,9277,1,8610000US12206,448241,538,2017,12206
2998,12207,915,12396,1688,711.4,Albany,NY,New York,42.65728,-73.74608,17698,10131,1,8610000US12207,699252,613,2017,12207
2999,12208,9760,60430,21896,1904.7,Albany,NY,New York,42.65331,-73.81021,17706,23239,1,8610000US12208,1378317,352,2017,12208
3000,12209,4130,49853,9383,1825.0,Albany,NY,New York,42.638059999999996,-73.78992,17716,1036,1,8610000US12209,34972,112,2017,12209
3001,12210,5192,46712,9706,4372.9,Albany,NY,New York,42.66017,-73.75816,17722,3563,1,8610000US12210,159754,384,2017,12210
3002,12211,4284,100357,10752,550.9,Albany,NY,New York,42.70583,-73.76406999999999,17728,10804,1,8610000US12211,584075,343,2017,12211
3003,12222,0,100357,6153,4590.6,Albany,NY,New York,42.68535,-73.82536999999999,17734,1635,1,8610000US12222,47025,32,2017,12222
3004,12302,10057,74199,27407,251.5,Schenectady,NY,New York,42.881820000000005,-73.98203000000001,17761,7188,1,8610000US12302,275049,519,2017,12302
3005,12303,10369,61916,28233,749.4,Schenectady,NY,New York,42.749559999999995,-73.9246,17770,5375,1,8610000US12303,205326,475,2017,12303
3006,12304,8311,48750,22833,1216.6,Schenectady,NY,New York,42.77407,-73.89725,17777,6843,1,8610000US12304,228489,439,2017,12304
3007,12305,2232,30625,5059,1457.4,Schenectady,NY,New York,42.81215,-73.95043000000001,17784,7271,1,8610000US12305,340470,395,2017,12305
3008,12306,9015,62977,26599,229.7,Schenectady,NY,New York,42.804809999999996,-74.02856,17791,5898,1,8610000US12306,212767,480,2017,12306
3009,12307,1922,22394,6115,4192.2,Schenectady,NY,New York,42.80503,-73.93364,17798,1618,1,8610000US12307,59546,118,2017,12307
3010,12308,4997,48337,15422,2624.8,Schenectady,NY,New York,42.82161,-73.92005999999999,17805,7980,1,8610000US12308,381690,222,2017,12308
3011,12309,10356,101594,30397,683.9,Schenectady,NY,New York,42.79916,-73.86954,17811,7422,1,8610000US12309,499969,458,2017,12309
3012,12401,14466,51016,35339,231.5,Kingston,NY,New York,41.9356,-74.05274,17820,18398,1,8610000US12401,683687,1463,2017,12401
3013,12404,1509,60625,3306,36.6,Accord,NY,New York,41.81465,-74.23592,17828,363,1,8610000US12404,14848,93,2017,12404
3014,12405,168,48750,652,42.2,Acra,NY,New York,42.32139,-74.08988000000001,17839,23,1,8610000US12405,572,8,2017,12405
3015,12406,457,42153,922,7.4,Arkville,NY,New York,42.10203,-74.55239,17841,128,1,8610000US12406,3694,23,2017,12406
3016,12407,95,37031,137,19.9,Ashland,NY,New York,42.317609999999995,-74.35824000000001,17845,37,1,8610000US12407,1284,10,2017,12407
3017,12409,313,88906,771,21.8,Bearsville,NY,New York,42.04364,-74.16684000000001,17848,61,1,8610000US12409,3862,28,2017,12409
3018,12410,256,58000,471,3.7,Big Indian,NY,New York,42.0699,-74.44976,17850,104,1,8610000US12410,2875,14,2017,12410
3019,12411,130,84474,389,204.7,Bloomington,NY,New York,41.87608,-74.04552,17853,11,1,8610000US12411,460,8,2017,12411
3020,12412,259,65676,562,42.8,Boiceville,NY,New York,42.01273,-74.27956999999999,17855,187,1,8610000US12412,6866,22,2017,12412
3021,12413,1038,38333,2815,69.6,Cairo,NY,New York,42.3126,-74.02125,17857,613,1,8610000US12413,19798,80,2017,12413
3022,12414,3919,41264,10203,68.1,Catskill,NY,New York,42.22399,-73.92038000000001,17862,3172,1,8610000US12414,106647,318,2017,12414
3023,12416,56,25769,281,21.0,Chichester,NY,New York,42.10067,-74.28871,17869,31,1,8610000US12416,1157,6,2017,12416
3024,12417,172,79063,429,711.0,Connelly,NY,New York,41.90681,-73.98997,17871,25,1,8610000US12417,575,4,2017,12417
3025,12418,108,72727,573,15.0,Cornwallville,NY,New York,42.35877,-74.16171999999999,17873,28,1,8610000US12418,1513,7,2017,12418
3026,12419,277,51563,540,116.4,Cottekill,NY,New York,41.85972,-74.1034,17876,205,1,8610000US12419,5253,14,2017,12419
3027,12420,142,100938,318,33.8,Cragsmoor,NY,New York,41.67113,-74.3793,17878,6,1,8610000US12420,115,4,2017,12420
3028,12421,159,53942,274,9.3,Denver,NY,New York,42.2486,-74.54307,17880,6,1,8610000US12421,294,5,2017,12421
3029,12422,130,81000,307,12.8,Durham,NY,New York,42.39258,-74.20335,17882,50,1,8610000US12422,1682,8,2017,12422
3030,12423,421,43789,1089,33.3,East Durham,NY,New York,42.37915,-74.10972,17884,333,1,8610000US12423,27177,21,2017,12423
3031,12427,136,92262,392,5.4,Elka Park,NY,New York,42.14079,-74.13729000000001,17888,11,1,8610000US12427,452,7,2017,12427
3032,12428,2572,46037,7022,47.2,Ellenville,NY,New York,41.73903,-74.44489,17890,1544,1,8610000US12428,53000,154,2017,12428
3033,12429,102,88750,294,51.5,Esopus,NY,New York,41.8291,-73.97494,17896,24,1,8610000US12429,790,9,2017,12429
3034,12430,535,52483,1147,11.6,Fleischmanns,NY,New York,42.20346,-74.49959,17898,111,1,8610000US12430,4461,37,2017,12430
3035,12431,415,38605,1129,34.5,Freehold,NY,New York,42.36032,-74.02069,17901,92,1,8610000US12431,2786,20,2017,12431
3036,12432,201,52969,431,317.3,Glasco,NY,New York,42.044309999999996,-73.94445999999999,17904,37,1,8610000US12432,743,12,2017,12432
3037,12433,236,138134,549,48.8,Glenford,NY,New York,42.003370000000004,-74.15849,17906,29,1,8610000US12433,960,8,2017,12433
3038,12434,306,31905,754,21.1,Grand Gorge,NY,New York,42.36051,-74.50076,17908,92,1,8610000US12434,2255,19,2017,12434
3039,12435,111,58958,308,12.6,Greenfield Park,NY,New York,41.7288,-74.51872,17912,10,1,8610000US12435,1086,10,2017,12435
3040,12436,78,58958,39,10.5,Haines Falls,NY,New York,42.19555,-74.07411,17914,61,1,8610000US12436,1774,19,2017,12436
3041,12438,18,58958,32,51.9,Halcottsville,NY,New York,42.20791,-74.60127,17917,17,1,8610000US12438,643,7,2017,12438
3042,12439,125,41705,290,15.0,Hensonville,NY,New York,42.296079999999996,-74.18386,17919,36,1,8610000US12439,643,10,2017,12439
3043,12440,953,59250,1999,33.1,High Falls,NY,New York,41.77871,-74.17726,17922,190,1,8610000US12440,6997,47,2017,12440
3044,12441,12,59250,68,7.0,Highmount,NY,New York,42.1354,-74.50854,17926,69,1,8610000US12441,871,7,2017,12441
3045,12442,411,35273,785,11.1,Hunter,NY,New York,42.21526,-74.23674,17928,730,1,8610000US12442,13722,39,2017,12442
3046,12443,1597,85781,3378,82.0,Hurley,NY,New York,41.93393,-74.08538,17932,448,1,8610000US12443,16241,59,2017,12443
3047,12444,250,53750,486,12.4,Jewett,NY,New York,42.26319,-74.29672,17938,20,1,8610000US12444,988,9,2017,12444
3048,12446,1989,57328,4902,28.8,Kerhonkson,NY,New York,41.80598,-74.32554,17940,752,1,8610000US12446,22309,90,2017,12446
3049,12448,235,109531,464,12.8,Lake Hill,NY,New York,42.07926,-74.18288000000001,17943,5,1,8610000US12448,374,3,2017,12448
3050,12449,1184,44500,3433,359.0,Lake Katrine,NY,New York,41.99354,-73.9931,17945,2246,1,8610000US12449,102933,81,2017,12449
3051,12450,71,44500,154,7.1,Lanesville,NY,New York,42.13328,-74.24421,17953,3,1,8610000US12450,97,4,2017,12450
3052,12451,477,64963,1536,54.7,Leeds,NY,New York,42.30527,-73.95017,17956,176,1,8610000US12451,5390,18,2017,12451
3053,12453,115,35755,291,286.4,Malden On Hudson,NY,New York,42.09342,-73.93629,17955,87,1,8610000US12453,1422,7,2017,12453
